,order_line_id,order_id,date_id,order_date,customer_id,product_id,category,seller_id,seller_rating,location_id_x,delivery_person_id,payment_id,campaign_id,fulfillment_id,quantity,unit_price,discount_percentage,tax_percentage,shipping_fee,expected_delivery_date,actual_delivery_date,delivery_rating,order_status,return_flag,refund_amount,return_date,customer_rating,review_text,sentiment_score,delivery_delay_days,delivery_sla_days,gross_amount,discount_amount,tax_amount,net_amount,product_name,brand,first_name,email_x,phone_number_x,marital_status,payment_method,payment_provider,description,seller_name,email_y,phone_number_y,join_date,location_id_y,rating,category_focus,bank_name,bank_account_number,ifsc_code,delivery_person_name,phone_number,gender,date_of_joining,employment_type,vehicle_type,location_id,state,city,postal_code,region,latitude,longitude,area_type,location_category
2022,OL00002023,ORD0094525,2025-05-30,2025-05-30,CUST012122,PROD000148,Clothing,SELL3376,1.4,LOC0019,DEL06697,PAY012,CAMP0124,FUL002,2,999,9.9,5.0,86.64,2025-06-01,2025-06-01,5.0,Returned,True,-86.64,2025-06-03,2.4,Damaged/torn,-0.21,0,2,1998,197.802,99.9,1986.738,Sports Socks Pack of 6,Adidas,lavanya,lavanyakurian@gmail.com,+91 68711 33011,Married,Wallet,Amazon Pay,Payment via Amazon Pay (Wallet),"Ganesh, Sethi and Thakkar",ganeshsethiandthakkar416@gmail.com,+91 82050 91478,2024-09-28,LOC0079,1.9,Clothing,Canara Bank,24165400000000,CNRB5089482,Nakul Tella,+91 66976 40617,Male,2024-07-28,Full-Time,Scooter,LOC0019,Tamil Nadu,Madurai,886415,South,35.650558,68.728025,Urban,Tier-2
2023,OL00002024,ORD0390487,2025-04-05,2025-04-05,CUST036702,PROD000633,Groceries,SELL0109,3.7,LOC0050,DEL01885,PAY014,CAMP0040,FUL002,3,149,1.24,5.0,86.64,2025-04-07,2025-04-07,4.0,Completed,False,0.0,,3.4,Value for money purchase.,0.62,0,2,447,5.5428,22.35,550.4472000000001,Strawberries 200g,Fresho,divyansh,divyanshjhaveri@gmail.com,+91 83520 27825,Single,Cash on Delivery,COD,Payment via N/A (Cash on Delivery),Gill LLC,gillllc@gmail.com,+91 95137 16426,2026-01-26,LOC0053,1.3,Groceries,Punjab National Bank,5097220000000,PUNB6121916,Yakshit Chad,+91 72405 07164,Male,2023-07-07,Full-Time,Van,LOC0050,Rajasthan,Bikaner,799654,North,15.208179,92.979053,Semi-Urban,Tier-3
2024,OL00002025,ORD0010084,2025-05-14,2025-05-14,CUST073821,PROD001229,Office Supplies,SELL1252,3.9,LOC0006,DEL06629,PAY004,CAMP0160,FUL001,1,29999,3.31,5.0,46.27,2025-05-19,2025-05-19,4.1,Completed,False,0.0,,3.2,Improves productivity.,0.17,0,5,29999,992.9669,1499.95,30552.2531,Director Chair Leather,Godrej Interio,keya,keyaapte@gmail.com,+91 85115 37090,Married,Debit Card,Visa,Payment via Visa (Debit Card),Tak PLC,takplc1981@gmail.com,+91 78705 70427,2023-04-01,LOC0042,3.9,Office Supplies,State Bank of India,5396224178,SBIN8847083,Hrishita Wable,+91 86897 23833,Male,2022-11-22,Contract,Bike,LOC0006,Maharashtra,Thane,712801,West,13.343862,95.383857,Semi-Urban,Tier-3
2025,OL00002026,ORD0232183,2025-09-19,2025-09-19,CUST038147,PROD001130,Music & Instruments,SELL1256,4.7,LOC0068,DEL06379,PAY007,CAMP0202,FUL001,5,54999,3.14,5.0,46.27,2025-09-24,2025-09-24,4.9,Completed,False,0.0,,3.6,Easy to play and beginner-friendly.,0.96,0,5,274995,8634.843,13749.75,280156.177,Tama Club Jam Mini Shell Kit,Tama,raunak,raunakbhargava6928@gmail.com,+91 76651 13365,Single,UPI,PhonePe,Payment via PhonePe (UPI),"Rout, Dave and Tara",routdaveandtara@gmail.com,+91 90007 82621,2024-01-19,LOC0089,4.6,Music & Instruments,Kotak Mahindra Bank,316296000000,KKBK3455805,Adah Mane,+91 65423 51810,Male,2023-07-27,Full-Time,Van,LOC0068,Telangana,Warangal,501996,South,31.777786,95.930731,Semi-Urban,Tier-3
2026,OL00002027,ORD0167244,2025-05-19,2025-05-19,CUST070699,PROD000663,Groceries,SELL1418,1.0,LOC0032,DEL07110,PAY004,CAMP0015,FUL003,5,149,2.09,5.0,215.79,2025-05-20,2025-05-20,4.2,Returned,True,-215.79,2025-05-22,2.6,Damaged packaging,-0.14,0,1,745,15.5705,37.25,982.4695,Toor Dal 1kg,Patanjali,akarsh,akarshsandal8403@gmail.com,+91 76760 24174,Single,Debit Card,Visa,Payment via Visa (Debit Card),Char-Borra,char-borra8223@gmail.com,+91 68142 89457,2026-02-11,LOC0020,2.9,Groceries,Canara Bank,30709200000000,CNRB5935682,Zoya Kalita,+91 91062 09827,Male,2024-03-21,Contract,Bike,LOC0032,West Bengal,Kolkata,698626,East,32.041012,94.826578,Urban,Tier-1
2027,OL00002028,ORD0382326,2025-08-29,2025-08-29,CUST035411,PROD000046,Electronics,SELL1763,1.3,LOC0040,DEL04846,PAY002,CAMP0168,FUL001,4,19999,8.9,5.0,46.27,2025-09-03,2025-09-05,1.1,Returned,True,-46.27,2025-09-07,1.0,Software malfunction,-0.68,2,5,79996,7119.644,3999.8,76922.426,Fitbit Sense 2,Fitbit,mehul,mehuldave@gmail.com,+91 75369 39269,Married,Credit Card,Mastercard,Payment via Mastercard (Credit Card),Tandon-Gaba,tandon-gaba@gmail.com,+91 94294 56939,2024-04-14,LOC0033,4.9,Electronics,HDFC Bank,2740569766,HDFC5379145,Kaira Hari,+91 81035 55976,Female,2021-10-20,Contract,Scooter,LOC0040,Gujarat,Surat,254904,West,32.125774,68.11479,Urban,Tier-2
2028,OL00002029,ORD0124229,2025-11-28,2025-11-28,CUST084939,PROD000240,Home,SELL2596,4.2,LOC0026,DEL03038,PAY012,CAMP0090,FUL003,2,1299,9.6,5.0,215.79,2025-11-29,2025-11-29,4.3,Completed,False,0.0,,3.9,Exceeded expectations in durability.,0.2,0,1,2598,249.408,129.9,2694.282,Solar Garden Light Pack of 4,Urja Global,baiju,baijuchhabra@gmail.com,+91 90194 70869,Single,Wallet,Amazon Pay,Payment via Amazon Pay (Wallet),Sharma-Barman,sharma-barman5589@gmail.com,+91 69698 52470,2026-03-06,LOC0077,1.4,Home,Canara Bank,82996600000000,CNRB4619677,Kanav Sampath,+91 74155 45078,Female,2022-08-15,Contract,Scooter,LOC0026,Uttar Pradesh,Varanasi,113106,North,35.062367,73.335249,Urban,Tier-2
2029,OL00002030,ORD0278471,2025-04-02,2025-04-02,CUST059326,PROD000163,Clothing,SELL3783,3.8,LOC0063,DEL07209,PAY010,CAMP0060,FUL002,5,1999,7.58,5.0,86.64,2025-04-04,2025-04-04,4.4,Completed,False,0.0,,3.6,Fabric quality is soft and breathable.,0.93,0,2,9995,757.6210000000001,499.75,9823.769,Woollen Cardigan,Monte Carlo,chirag,chiragedwin@gmail.com,+91 66427 84180,Single,UPI,Amazon Pay,Payment via Amazon Pay (UPI),Upadhyay Inc,upadhyayinc2666@gmail.com,+91 98521 58024,2023-04-04,LOC0043,4.0,Clothing,Punjab National Bank,8434053157,PUNB1687493,Kavya Bhavsar,+91 81474 96403,Male,2022-04-09,Contract,Scooter,LOC0063,Kerala,Thrissur,388498,South,34.434166,77.518443,Semi-Urban,Tier-3
2030,OL00002031,ORD0232699,2026-01-04,2026-01-04,CUST011087,PROD000562,Automotive,SELL2267,3.934731896884441,LOC0014,DEL04965,PAY007,CAMP0110,FUL002,5,1999,0.51,5.0,86.64,2026-01-06,2026-01-06,3.9998830168088477,Cancelled,False,0.0,,3.718926522844328,No Comments,0.0,0,2,9995,50.9745,499.75,10530.4155,Handlebar End Mirrors,Puig,anya,anyabiswas@gmail.com,+91 64936 63263,Married,UPI,PhonePe,Payment via PhonePe (UPI),"Gole, Chatterjee and Verma",golechatterjeeandverma@gmail.com,+91 79346 74944,2023-01-24,LOC0067,4.3,Automotive,Kotak Mahindra Bank,99887889480,KKBK7252454,Jivin Sekhon,+91 76052 37328,Female,2023-11-22,Contract,EV Bike,LOC0014,Karnataka,Belagavi,666538,South,25.63822,91.204107,Semi-Urban,Tier-3
2031,OL00002032,ORD0177780,2026-01-13,2026-01-13,CUST026503,PROD001220,Office Supplies,SELL0627,4.5,LOC0060,DEL07238,PAY009,CAMP0083,FUL001,2,6999,1.87,5.0,46.27,2026-01-18,2026-01-19,3.8,Completed,False,0.0,,3.8,Very sturdy and reliable.,0.71,1,5,13998,261.7626,699.9,14482.4074,Portable Inkless Printer Mini,HP Sprocket,vanya,vanyabalan2422@gmail.com,+91 78846 93650,Married,UPI,Paytm,Payment via Paytm (UPI),Jayaraman-Butala,jayaraman-butala@gmail.com,+91 92922 20280,2025-01-30,LOC0056,2.6,Office Supplies,HDFC Bank,88759500000000,HDFC6217016,Saira Ghose,+91 62649 00119,Female,2021-04-03,Contract,Bike,LOC0060,Kerala,Thiruvananthapuram,219885,South,8.529305,72.739525,Urban,Tier-2
2032,OL00002033,ORD0229282,2026-01-18,2026-01-18,CUST072512,PROD000634,Groceries,SELL2646,2.4,LOC0028,DEL04804,PAY005,CAMP0168,FUL001,3,99,6.27,5.0,46.27,2026-01-23,2026-01-23,4.8,Returned,True,-46.27,2026-01-25,2.3,Damaged packaging,-0.1,0,5,297,18.6219,14.85,339.4981,Seedless Green Grapes 500g,Fresho,taran,tarantara8899@gmail.com,+91 87736 68004,Single,Debit Card,Mastercard,Payment via Mastercard (Debit Card),Sarma LLC,sarmallc3976@gmail.com,+91 92343 37482,2026-03-22,LOC0072,4.3,Groceries,Kotak Mahindra Bank,363322000000,KKBK2279492,Mishti Dar,+91 60552 01363,Male,2021-07-19,Full-Time,Scooter,LOC0028,Uttar Pradesh,Prayagraj,232848,North,22.85678,71.763648,Semi-Urban,Tier-3
2033,OL00002034,ORD0181065,2026-03-23,2026-03-23,CUST004789,PROD000187,Home,SELL2620,3.7,LOC0104,DEL07139,PAY013,CAMP0096,FUL002,5,12999,2.3,5.0,86.64,2026-03-25,2026-03-27,1.1,Completed,False,0.0,,3.4,Sturdy build and easy to assemble.,0.32,2,2,64995,1494.885,3249.75,66836.50499999999,Coffee Table Glass Top,Urban Ladder,aarav,aaravsandhu1030@gmail.com,+91 67145 90887,Single,Wallet,PhonePe,Payment via PhonePe (Wallet),Bhat-Dubey,bhat-dubey@gmail.com,+91 67490 98514,2024-05-20,LOC0097,4.8,Home,State Bank of India,787841000000,SBIN9788782,Vardaniya Basak,+91 69015 02745,Male,2024-04-11,Contract,Bike,LOC0104,Odisha,Rourkela,371809,East,33.281491,93.707973,Urban,Tier-2
2034,OL00002035,ORD0125316,2025-05-03,2025-05-03,CUST013731,PROD000601,Groceries,SELL0918,2.3,LOC0074,DEL05747,PAY006,CAMP0197,FUL003,1,399,2.78,5.0,215.79,2025-05-04,2025-05-05,4.0,Returned,True,-215.79,2025-05-07,2.6,Leaking package,-0.14,1,1,399,11.0922,19.95,623.6478,Darjeeling Tea 250g,Twinings,ehsaan,ehsaanchaudry4562@gmail.com,+91 81317 48429,Single,Debit Card,RuPay,Payment via RuPay (Debit Card),"Master, Gole and Setty",mastergoleandsetty@gmail.com,+91 67258 90738,2024-07-05,LOC0113,4.9,Groceries,Axis Bank,403286000000,UTIB8506669,Mishti Kuruvilla,+91 73179 40482,Male,2023-01-11,Contract,EV Bike,LOC0074,Bihar,Gaya,577366,East,35.722304,74.068178,Semi-Urban,Tier-3
2035,OL00002036,ORD0095973,2026-03-30,2026-03-30,CUST014771,PROD000959,Jewellery,SELL1129,4.2,LOC0109,DEL05751,PAY002,CAMP0173,FUL001,5,899,7.42,5.0,46.27,2026-04-04,2026-04-05,3.4,Completed,False,0.0,,4.2,Beautiful design and elegant finish.,0.46,1,5,4495,333.529,224.75,4432.491,Turquoise Stone Necklace,Voylla,tiya,tiyajoshi@gmail.com,+91 89238 20018,Married,Credit Card,Mastercard,Payment via Mastercard (Credit Card),Kohli Inc,kohliinc@gmail.com,+91 87796 39997,2021-07-28,LOC0104,3.7,Jewellery,Punjab National Bank,36623700000000,PUNB2443071,Rasha Devan,+91 88010 40037,Male,2022-10-12,Full-Time,EV Bike,LOC0109,Haryana,Faridabad,744789,North,33.810392,94.318552,Semi-Urban,Tier-3
2036,OL00002037,ORD0305558,2025-08-20,2025-08-20,CUST037235,PROD000282,Beauty,SELL0489,4.3,LOC0012,DEL01985,PAY009,CAMP0161,FUL002,2,449,3.44,5.0,86.64,2025-08-22,2025-08-22,4.5,Completed,False,0.0,,4.9,Perfect shade match for my skin tone.,0.63,0,2,898,30.8912,44.9,998.6488,Onion Hair Oil 200ml,WOW,eva,evarama@gmail.com,+91 98740 34149,Single,UPI,Paytm,Payment via Paytm (UPI),"Goswami, Sodhi and Mannan",goswamisodhiandmannan@gmail.com,+91 88664 87367,2023-07-10,LOC0008,2.9,Beauty,State Bank of India,47442200000000,SBIN9680626,Jayan Anand,+91 86828 84200,Male,2023-11-14,Full-Time,EV Bike,LOC0012,Karnataka,Mangaluru,898009,South,19.863655,76.246635,Semi-Urban,Tier-3
2037,OL00002038,ORD0156609,2025-09-16,2025-09-16,CUST056892,PROD000058,Electronics,SELL4191,4.9,LOC0107,DEL00281,PAY001,CAMP0184,FUL002,2,89999,9.67,5.0,86.64,2025-09-18,2025-09-18,4.4,Completed,False,0.0,,4.5,Great value for money with solid features.,0.34,0,2,179998,17405.8066,8999.9,171678.7334,VU 65 Masterpiece QLED,VU,hridaan,hridaandate@gmail.com,+91 84901 34683,Single,Credit Card,Visa,Payment via Visa (Credit Card),Varughese LLC,varughesellc1732@gmail.com,+91 79598 97093,2021-09-27,LOC0103,1.9,Electronics,Bank of Baroda,981883000000,BARB2322345,Saanvi Ramesh,+91 98377 51384,Female,2022-03-16,Contract,Van,LOC0107,Odisha,Balasore,850416,East,11.423354,84.663619,Semi-Urban,Tier-3
2038,OL00002039,ORD0029995,2025-04-11,2025-04-11,CUST027281,PROD000123,Clothing,SELL2964,3.9,LOC0101,DEL06897,PAY002,CAMP0093,FUL003,1,2495,7.43,5.0,215.79,2025-04-12,2025-04-13,3.2,Completed,False,0.0,,4.2,Stitching is neat and well-finished.,0.43,1,1,2495,185.3785,124.75,2650.1615,Jogger Set,Nike,vardaniya,vardaniyasarkar48@gmail.com,+91 63500 15348,Married,Credit Card,Mastercard,Payment via Mastercard (Credit Card),"Chauhan, Bahl and Sem",chauhanbahlandsem@gmail.com,+91 70664 05314,2021-10-09,LOC0085,2.9,Clothing,HDFC Bank,970167000000,HDFC9853155,Mohanlal Sarma,+91 78611 43788,Female,2024-01-31,Full-Time,Bike,LOC0101,Goa,Mapusa,380557,South,32.225768,85.789724,Semi-Urban,Tier-3
2039,OL00002040,ORD0068044,2025-05-24,2025-05-24,CUST081240,PROD001157,Music & Instruments,SELL1683,4.0,LOC0053,DEL04067,PAY006,CAMP0064,FUL002,5,24999,6.28,5.0,86.64,2025-05-26,2025-05-26,4.8,Completed,False,0.0,,4.1,Well-built and durable.,0.52,0,2,124995,7849.686,6249.75,123481.704,Artist 4/4 Violin,D Z Strad,prisha,prishasani@gmail.com,+91 93888 91718,Married,Debit Card,RuPay,Payment via RuPay (Debit Card),Kala Inc,kalainc@gmail.com,+91 70484 73715,2022-05-22,LOC0070,4.2,Music & Instruments,Axis Bank,58968800000000,UTIB7817025,Adah Bahl,+91 66492 21301,Male,2022-03-13,Contract,Bike,LOC0053,Madhya Pradesh,Bhopal,406047,Central,35.497063,72.654328,Urban,Tier-2
2040,OL00002041,ORD0264519,2025-10-10,2025-10-10,CUST051535,PROD000861,Stationery,SELL1872,5.0,LOC0106,DEL05190,PAY014,CAMP0047,FUL002,4,1299,2.83,5.0,86.64,2025-10-12,2025-10-14,1.5,Completed,False,0.0,,4.8,Good finish and durable.,0.86,2,2,5196,147.0468,259.8,5395.3932,Dotted Bullet Journal A5,Leuchtturm1917,nitya,nityadhar9251@gmail.com,+91 88824 70247,Divorced,Cash on Delivery,COD,Payment via N/A (Cash on Delivery),Rau and Sons,rauandsons@gmail.com,+91 72163 94877,2021-11-19,LOC0097,4.3,Stationery,Punjab National Bank,63532000000000,PUNB2204002,Jivika Chatterjee,+91 97950 00508,Male,2022-08-12,Full-Time,Bike,LOC0106,Odisha,Sambalpur,404416,East,11.666056,83.212046,Semi-Urban,Tier-3
2041,OL00002042,ORD0172908,2025-09-26,2025-09-26,CUST034773,PROD001095,Bags & Luggage,SELL2976,4.0,LOC0067,DEL05755,PAY009,CAMP0133,FUL001,3,2499,0.26,5.0,46.27,2025-10-01,2025-10-02,3.9,Completed,False,0.0,,4.9,Smooth wheels and easy to carry.,0.22,1,5,7497,19.4922,374.85,7898.627800000001,Universal Travel Adapter,Anker,abram,abramgala@gmail.com,+91 99956 08144,Married,UPI,Paytm,Payment via Paytm (UPI),"Ratta, Konda and Dara",rattakondaanddara@gmail.com,+91 89291 83647,2023-12-13,LOC0034,2.3,Bags & Luggage,HDFC Bank,85045000000000,HDFC9582676,Dishani Seth,+91 84590 34584,Male,2022-12-27,Full-Time,Van,LOC0067,Telangana,Hyderabad,221737,South,29.955213,78.954834,Urban,Tier-1
2042,OL00002043,ORD0049564,2025-09-03,2025-09-03,CUST029964,PROD000497,Toys,SELL3388,4.8,LOC0046,DEL01870,PAY002,CAMP0006,FUL002,4,499,7.45,5.0,86.64,2025-09-05,2025-09-05,4.7,Completed,False,0.0,,4.4,Bright colors and attractive design.,0.19,0,2,1996,148.702,99.8,2033.738,Abacus Counting Beads,Skillofun,inaaya ,inaaya sarraf7077@gmail.com,+91 83130 32165,Single,Credit Card,Mastercard,Payment via Mastercard (Credit Card),Mane and Sons,maneandsons1004@gmail.com,+91 60859 13955,2021-10-28,LOC0054,4.7,Toys,Kotak Mahindra Bank,13403121577,KKBK6287602,Madhup Basu,+91 90243 96784,Male,2023-12-06,Contract,Scooter,LOC0046,Rajasthan,Jaipur,666317,North,18.665837,96.293265,Urban,Tier-2
2043,OL00002044,ORD0256264,2025-04-02,2025-04-02,CUST086818,PROD000445,Sports,SELL1425,4.8,LOC0095,DEL05992,PAY014,CAMP0112,FUL002,3,499,7.75,5.0,86.64,2025-04-04,2025-04-05,3.0,Completed,False,0.0,,3.1,Strong and durable material.,0.56,1,2,1497,116.0175,74.85,1542.4725,Football Socks Anti-Blister,Decathlon,manjari,manjarivarughese1698@gmail.com,+91 88021 73068,Single,Cash on Delivery,COD,Payment via N/A (Cash on Delivery),"Hayre, Shukla and Rao",hayreshuklaandrao@gmail.com,+91 78925 92628,2021-09-03,LOC0037,4.8,Sports,Bank of Baroda,4654263577,BARB4477262,Misha Shenoy,+91 83290 89437,Female,2024-07-02,Full-Time,Scooter,LOC0095,Delhi,Dwarka,246344,North,25.275521,85.038029,Semi-Urban,Tier-3
2044,OL00002045,ORD0091758,2025-08-09,2025-08-09,CUST060166,PROD000460,Sports,SELL4374,4.7,LOC0076,DEL00861,PAY004,CAMP0075,FUL002,4,2499,4.67,5.0,86.64,2025-08-11,2025-08-11,5.0,Completed,False,0.0,,4.6,Exactly as described in the listing.,0.32,0,2,9996,466.8132,499.8,10115.626799999998,Boxing Gloves 12oz,Everlast,yuvaan,yuvaansrinivas@gmail.com,+91 96634 65602,Married,Debit Card,Visa,Payment via Visa (Debit Card),Arora-Bhatia,arora-bhatia@gmail.com,+91 71309 49798,2021-06-12,LOC0089,1.6,Sports,Union Bank of India,693552788,UBIN5590673,Urvi Mand,+91 61345 07049,Female,2021-05-22,Contract,EV Bike,LOC0076,Bihar,Muzaffarpur,547340,East,36.57839,84.836688,Semi-Urban,Tier-3
2045,OL00002046,ORD0176921,2026-03-05,2026-03-05,CUST017752,PROD000568,Automotive,SELL1410,5.0,LOC0066,DEL03011,PAY008,CAMP0043,FUL002,5,2999,5.31,5.0,86.64,2026-03-07,2026-03-08,3.5,Completed,False,0.0,,3.4,Excellent compatibility and finish.,0.75,1,2,14995,796.2345,749.75,15035.1555,Crash Guard Tubular,Saiga,akarsh,akarshchahal@gmail.com,+91 91348 07540,Married,UPI,Google Pay,Payment via Google Pay (UPI),"Tella, Bala and Kothari",tellabalaandkothari@gmail.com,+91 60908 13502,2021-08-22,LOC0054,4.8,Automotive,ICICI Bank,7197688997,ICIC6836334,Zaina Bajwa,+91 81505 98780,Female,2022-08-17,Full-Time,Van,LOC0066,Kerala,Kannur,831343,South,25.804374,84.621735,Semi-Urban,Tier-3
2046,OL00002047,ORD0177359,2025-10-25,2025-10-25,CUST005025,PROD000178,Clothing,SELL1331,4.5,LOC0080,DEL00979,PAY004,CAMP0047,FUL002,1,799,2.98,5.0,86.64,2025-10-27,2025-10-27,5.0,Completed,False,0.0,,3.5,Stitching is neat and well-finished.,0.8,0,2,799,23.8102,39.95,901.7798,Padded Bra,Amante,khushi,khushimaharaj4826@gmail.com,+91 77911 03306,Married,Debit Card,Visa,Payment via Visa (Debit Card),Ramanathan and Sons,ramanathanandsons8354@gmail.com,+91 85307 33624,2025-06-22,LOC0043,4.3,Clothing,State Bank of India,57044932143,SBIN2108508,Shray Sampath,+91 77567 34432,Male,2021-06-20,Full-Time,Van,LOC0080,Assam,Guwahati,686660,East,17.956972,81.421774,Urban,Tier-2
2047,OL00002048,ORD0335807,2025-04-18,2025-04-18,CUST075538,PROD001020,Footwear,SELL0086,4.6,LOC0009,DEL05019,PAY010,CAMP0180,FUL002,3,8995,6.32,5.0,86.64,2025-04-20,2025-04-22,2.2,Completed,False,0.0,,3.1,Perfect fit and lightweight.,0.22,2,2,26985,1705.4520000000002,1349.25,26715.438,Wrestling Shoe Speed 5,Nike,aradhya,aradhyadeep1565@gmail.com,+91 91423 43029,Divorced,UPI,Amazon Pay,Payment via Amazon Pay (UPI),"Dhillon, Som and Deol",dhillonsomanddeol6962@gmail.com,+91 98370 64299,2025-11-08,LOC0043,4.3,Footwear,Kotak Mahindra Bank,83426274754,KKBK7193502,Seher Taneja,+91 62041 14196,Female,2025-03-22,Full-Time,Bike,LOC0009,Maharashtra,Amravati,780004,West,17.226433,78.368188,Semi-Urban,Tier-3
2048,OL00002049,ORD0390699,2026-01-09,2026-01-09,CUST087771,PROD000633,Groceries,SELL0918,1.3,LOC0066,DEL05665,PAY001,CAMP0022,FUL002,2,149,4.05,5.0,86.64,2026-01-11,2026-01-11,4.6,Returned,True,-86.64,2026-01-13,2.8,Damaged packaging,-0.41,0,2,298,12.069,14.9,387.471,Strawberries 200g,Fresho,kabir,kabircheema2991@gmail.com,+91 81730 82586,Single,Credit Card,Visa,Payment via Visa (Credit Card),"Master, Gole and Setty",mastergoleandsetty@gmail.com,+91 67258 90738,2024-07-05,LOC0113,4.9,Groceries,Axis Bank,403286000000,UTIB8506669,Akarsh Ranganathan,+91 95900 09492,Male,2024-01-09,Full-Time,Van,LOC0066,Kerala,Kannur,831343,South,25.804374,84.621735,Semi-Urban,Tier-3
2049,OL00002050,ORD0008296,2026-01-09,2026-01-09,CUST078325,PROD000474,Sports,SELL4207,2.1,LOC0098,DEL04104,PAY003,CAMP0104,FUL001,5,999,6.77,5.0,46.27,2026-01-14,2026-01-15,3.0,Returned,True,-46.27,2026-01-17,2.3,Missing accessories,-0.95,1,5,4995,338.1615,249.75,4952.8585,Kickboard Training Aid,Finis,advika,advikavaidya7180@gmail.com,+91 61018 06357,Married,Credit Card,RuPay,Payment via RuPay (Credit Card),Walia Ltd,walialtd309@gmail.com,+91 96797 59290,2025-07-03,LOC0074,3.9,Sports,State Bank of India,4872840000000,SBIN8040070,Lagan Bala,+91 91118 85903,Male,2021-10-08,Full-Time,EV Bike,LOC0098,Goa,Panaji,514891,South,18.758176,71.99117,Semi-Urban,Tier-3
2050,OL00002051,ORD0014364,2025-06-18,2025-06-18,CUST027433,PROD000307,Beauty,SELL0575,3.934731896884441,LOC0090,DEL04063,PAY007,CAMP0188,FUL001,5,179,0.57,5.0,46.27,2025-06-23,2025-06-23,3.9998830168088477,Cancelled,False,0.0,,3.718926522844328,No Comments,0.0,0,5,895,5.1015,44.75,980.9185,Roll-On Deodorant,Nivea,aarush,aarushdube@gmail.com,+91 81839 78829,Married,UPI,PhonePe,Payment via PhonePe (UPI),Rattan PLC,rattanplc3599@gmail.com,+91 62636 72142,2022-03-21,LOC0073,2.5,Beauty,IndusInd Bank,4521000000000,INDB7469569,Stuvan Chand,+91 96379 76051,Female,2022-10-18,Full-Time,Scooter,LOC0090,Punjab,Patiala,183778,North,28.651224,94.433582,Semi-Urban,Tier-3
2051,OL00002052,ORD0389969,2025-09-25,2025-09-25,CUST075643,PROD000924,Jewellery,SELL1847,4.6,LOC0054,DEL02393,PAY009,CAMP0149,FUL003,1,9999,0.29,5.0,215.79,2025-09-26,2025-09-26,4.9,Completed,False,0.0,,3.3,Excellent craftsmanship.,0.88,0,1,9999,28.9971,499.95,10685.7429,999 Silver Bar 100g,MMTC-PAMP,ivana,ivanadhaliwal@gmail.com,+91 63041 08498,Single,UPI,Paytm,Payment via Paytm (UPI),Agate-Sharma,agate-sharma7697@gmail.com,+91 67890 53926,2022-09-21,LOC0018,4.3,Jewellery,Punjab National Bank,102343000000,PUNB8163393,Ritvik Bawa,+91 67828 54687,Male,2024-12-07,Full-Time,EV Bike,LOC0054,Madhya Pradesh,Indore,760168,Central,11.031856,70.759766,Urban,Tier-2
2052,OL00002053,ORD0170878,2025-04-02,2025-04-02,CUST058331,PROD000214,Home,SELL1832,3.8,LOC0077,DEL05633,PAY010,CAMP0013,FUL001,1,3499,5.09,5.0,46.27,2025-04-07,2025-04-07,4.7,Completed,False,0.0,,3.5,Elegant design and high-quality finish.,0.83,0,5,3499,178.0991,174.95,3542.1209,Mixer Grinder 750W,Butterfly,divit,divitghosh@gmail.com,+91 63900 57552,Married,UPI,Amazon Pay,Payment via Amazon Pay (UPI),Shankar Ltd,shankarltd3555@gmail.com,+91 93845 23357,2025-10-23,LOC0046,2.0,Home,Union Bank of India,5443930000000,UBIN7710717,Baiju Master,+91 91008 27611,Female,2025-05-27,Full-Time,Van,LOC0077,Bihar,Purnia,123138,East,31.214572,69.65655,Semi-Urban,Tier-3
2053,OL00002054,ORD0243272,2026-03-01,2026-03-01,CUST063467,PROD000966,Jewellery,SELL1500,2.4,LOC0053,DEL06147,PAY004,CAMP0019,FUL003,4,599,2.82,5.0,215.79,2026-03-02,2026-03-02,4.9,Returned,True,-215.79,2026-03-04,2.9,Color fading,-0.32,0,1,2396,67.5672,119.8,2664.0228,Kada Bangle Men Steel,Dare by Voylla,saksham,sakshamjayaraman3811@gmail.com,+91 65517 58825,Married,Debit Card,Visa,Payment via Visa (Debit Card),"Mahajan, Seshadri and Bajaj",mahajanseshadriandbajaj8551@gmail.com,+91 65566 27168,2021-08-19,LOC0090,3.7,Jewellery,IndusInd Bank,183404000000,INDB4131814,Riaan Bhandari,+91 78196 79366,Male,2023-01-05,Full-Time,Van,LOC0053,Madhya Pradesh,Bhopal,406047,Central,35.497063,72.654328,Urban,Tier-2
2054,OL00002055,ORD0154652,2025-06-18,2025-06-18,CUST089664,PROD000636,Groceries,SELL3396,4.3,LOC0033,DEL00223,PAY001,CAMP0170,FUL002,3,149,5.31,5.0,86.64,2025-06-20,2025-06-20,4.0,Completed,False,0.0,,4.3,Fresh and well-packaged.,0.72,0,2,447,23.7357,22.35,532.2543000000001,Pomegranate 2 Pcs,Fresho,zaina,zainakunda@gmail.com,+91 83269 67995,Married,Credit Card,Visa,Payment via Visa (Credit Card),"Kulkarni, Raju and Sampath",kulkarnirajuandsampath528@gmail.com,+91 95929 41600,2023-05-05,LOC0091,2.1,Groceries,Canara Bank,806361000000,CNRB1625770,Alia Sharaf,+91 83029 86766,Male,2026-01-06,Contract,EV Bike,LOC0033,West Bengal,Siliguri,234497,East,12.376547,92.247725,Semi-Urban,Tier-3
